id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona
4434,Fresko,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
58,City Market,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
92,Costco,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03100,03100,Del Valle Centro,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
58,City Market,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
92,Costco,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03103,03103,Del Valle Norte,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
58,City Market,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
92,Costco,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03104,03104,Del Valle Sur,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
58,City Market,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
92,Costco,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03200,03200,Tlacoquemécatl,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
58,City Market,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
92,Costco,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03230,03230,Actipan,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
58,City Market,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
92,Costco,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03240,03240,Acacias,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
58,City Market,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
92,Costco,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03300,03300,Portales Sur,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
58,City Market,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
92,Costco,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03303,03303,Portales Norte,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
58,City Market,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
92,Costco,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03310,03310,Santa Cruz Atoyac,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
58,City Market,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
92,Costco,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03320,03320,Residencial Emperadores,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
58,City Market,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
92,Costco,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03330,03330,Xoco,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
58,City Market,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
92,Costco,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03340,03340,General Pedro María Anaya,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
58,City Market,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
92,Costco,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03400,03400,Álamos,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
58,City Market,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
92,Costco,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03410,03410,Postal,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
58,City Market,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
92,Costco,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03420,03420,Miguel Alemán,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
58,City Market,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
92,Costco,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03430,03430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
58,City Market,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
92,Costco,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03440,03440,Niños Héroes,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
58,City Market,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
92,Costco,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03500,03500,Nativitas,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
58,City Market,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
92,Costco,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
10949,Soriana,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03510,03510,Moderna,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
58,City Market,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
92,Costco,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
10949,Soriana,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03520,03520,Iztaccihuatl,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
58,City Market,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
92,Costco,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
10949,Soriana,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03530,03530,Villa de Cortes,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
58,City Market,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
92,Costco,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03540,03540,Del Carmen,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
58,City Market,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
92,Costco,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03550,03550,Zacahuitzco,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
58,City Market,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
92,Costco,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03560,03560,Albert,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
58,City Market,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
92,Costco,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03570,03570,Portales Oriente,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
58,City Market,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
92,Costco,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03580,03580,Miravalle,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
58,City Market,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
92,Costco,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
4414,La Comer,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
4422,Sumesa,03590,03590,Ermita,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
58,City Market,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
92,Costco,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03600,03600,Vértiz Narvarte,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
58,City Market,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
92,Costco,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03610,03610,Américas Unidas,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
58,City Market,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
92,Costco,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03620,03620,Periodista,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
58,City Market,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
92,Costco,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03630,03630,Independencia,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
58,City Market,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
92,Costco,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03640,03640,Del Lago,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
58,City Market,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
92,Costco,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03650,03650,Letrán Valle,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
58,City Market,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
92,Costco,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
10008,Soriana,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03660,03660,San Simón Ticumac,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
58,City Market,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
92,Costco,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03700,03700,Santa María Nonoalco,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
58,City Market,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
92,Costco,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03710,03710,Ciudad de los Deportes,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
58,City Market,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
92,Costco,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03720,03720,Nochebuena,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
58,City Market,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
92,Costco,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03730,03730,San Juan,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
58,City Market,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
92,Costco,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03740,03740,Extremadura Insurgentes,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
58,City Market,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
92,Costco,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
4432,Fresko,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03800,03800,San Pedro de los Pinos,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
58,City Market,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
92,Costco,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
10362,Soriana,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03810,03810,Nápoles,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
58,City Market,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
92,Costco,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
4432,Fresko,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03820,03820,8 de Agosto,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
58,City Market,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
92,Costco,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
4418,Sumesa,03840,03840,Ampliación Nápoles,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
58,City Market,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
92,Costco,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
10353,Soriana,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
4423,Sumesa,03900,03900,San José Insurgentes,Colonia,Benito Juárez,14,Urbano
